player_id,player_name,first_name,last_name,age,nationality,team_id,team_name,position_line,role,games,starts,minutes,rating,goals,assists,shots_total,shots_on_target,passes_total,key_passes,pass_accuracy,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_successful,fouls_drawn,fouls_committed,yellow_cards,red_cards,pos_group,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_per90,key_passes_per90,tackles_per90,blocks_per90,interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempted_per90,dribbles_successful_per90,fouls_committed_per90,fouls_drawn_per90,yellow_per90,red_per90,shot_efficiency,duel_efficiency,dribble_efficiency,z_goals_per90,z_assists_per90,z_shots_per90,z_shots_on_target_per90,z_tackles_per90,z_interceptions_per90,z_duels_total_per90,z_duels_won_per90,z_dribbles_attempted_per90,z_dribbles_successful_per90,z_key_passes_per90,reliability,fair_score,forecast_score,player_tier
57279,G. Simenstad,Gard,Simenstad,26.0,Norway,2159,Ham-Kam,Midfielder,Sentral midt,26,16,1476,6.81,3,1,24.0,12.0,425,14.0,70.4,30.0,4.0,14.0,140,67,20.0,6.0,21,23.0,3,0,MID,0.1829268292682927,0.06097560975609756,1.4634146341463417,0.7317073170731708,25.914634146341463,0.8536585365853658,1.8292682926829267,0.24390243902439024,0.8536585365853658,8.536585365853659,4.085365853658536,1.2195121951219512,0.3658536585365854,1.4024390243902438,1.2804878048780488,0.1829268292682927,0.0,0.125,0.4785714285714286,0.3,0.10157649066471748,-0.49809159822935756,0.6927042528275269,0.5573348620790213,0.2961045912810187,0.268407858678256,-0.5047972475587641,-0.37853000201697323,-0.6597687316266861,-0.8162750618225629,-0.50407124126344,1.0,0.3141135972461271,0.3109724612736658,senior
269583,A. Ekeroth,Anton Noah Christian,Ekeroth,24.0,Sweden,2159,Ham-Kam,Defender,Back,29,27,2333,7.01,2,6,12.0,6.0,621,36.0,70.8,43.0,8.0,23.0,267,136,65.0,29.0,49,29.0,8,0,DEF,0.07715387912558937,0.23146163737676811,0.46292327475353623,0.23146163737676811,23.956279468495502,1.3887698242606086,1.6588084012001714,0.30861551650235747,0.8872696099442778,10.30004286326618,5.246463780540077,2.507501071581655,1.1187312473210458,1.1187312473210458,1.8902700385769395,0.30861551650235747,0.0,0.16666666666666666,0.5093632958801498,0.4461538461538462,0.05224218924150316,2.279547444838529,-0.18119147862848983,-0.10997052357565544,-0.0035322731656970193,-0.24249525374244973,0.9968333040423581,0.5508071241864627,1.933077390211762,1.556587018625895,1.488357343476106,1.0,0.24935456110154877,0.25184810671256425,senior
310130,A. Potur,Aksel,Baran Potur,23.0,Türkiye,2159,Ham-Kam,Midfielder,Sentral midt,25,13,1253,6.88,0,2,12.0,9.0,403,17.0,86.5,22.0,1.0,8.0,169,93,33.0,16.0,50,20.0,1,0,MID,0.0,0.14365522745411013,0.8619313647246608,0.6464485235434956,28.946528332003194,1.2210694333599361,1.5802075019952115,0.07182761372705507,0.5746209098164405,12.138866719872308,6.67996807661612,2.3703112529928174,1.149241819632881,1.4365522745411012,3.5913806863527533,0.07182761372705507,0.0,0.0,0.5502958579881657,0.48484848484848486,-1.1465611005862286,0.24755936203326034,-0.3950837172475838,0.298430610478887,-0.03249843419403224,-0.4348839646065437,0.778464571957486,1.4611347699675805,0.3336201019038534,0.5980498727976343,0.15161361156832365,1.0,0.34423407917383797,0.35111876075731474,u23
318233,J. Gonstad,Julian,Bakkeli Gonstad,19.0,Norway,2159,Ham-Kam,Attacker,Spiss,25,11,1034,6.78,4,2,17.0,11.0,159,9.0,75.0,4.0,1.5,2.0,57,27,17.0,9.0,10,3.0,0,0,ATT,0.3481624758220503,0.17408123791102514,1.4796905222437136,0.9574468085106382,13.839458413926499,0.7833655705996132,0.3481624758220503,0.08848519599666389,0.17408123791102514,4.961315280464217,2.3500967117988396,1.4796905222437136,0.7833655705996132,0.2611218568665377,0.8704061895551258,0.0,0.0,0.23529411764705882,0.47368421052631576,0.5294117647058824,0.22326792611311824,0.25553079542038526,-0.46504337992820055,0.10498762019881956,-1.171029996206547,-0.4781807957694833,-1.647432978345569,-1.2842027458173364,-0.37848162545106295,0.026541870942000667,-0.5723110690511035,1.0,0.5929432013769368,0.628519793459553,youth
318591,S. Kvia-Egeskog,Simen,Kvia-Egeskog,22.0,Norway,759,Viking,Midfielder,Kant,28,8,1177,6.8,5,2,11.0,7.0,335,18.0,84.5,19.0,7.0,4.0,139,53,29.0,8.0,21,15.0,2,0,MID,0.3823279524214104,0.15293118096856415,0.8411214953271028,0.5352591333899746,25.615972812234496,1.3763806287170774,1.4528462192013596,0.5352591333899746,0.3058623619371283,10.628717077315208,4.0526762956669495,2.21750212404418,0.6117247238742566,1.146983857264231,1.6057774001699234,0.15293118096856415,0.0,0.45454545454545453,0.381294964028777,0.27586206896551724,1.4621206959110757,0.33121509047006825,-0.4327185555553272,-0.03921674121103482,-0.20053493138366232,-1.1122681989483267,0.24049510550042327,-0.4017080551754713,0.2017127273532057,-0.37238071202531736,0.42878339386074926,1.0,0.3098106712564541,0.3191049913941478,u23
336648,A. Roaldsøy,Alwande Benedict,Roaldsøy,21.0,Norway,2159,Ham-Kam,Midfielder,Sentral midt,19,15,1310,6.85,4,2,9.0,5.0,553,7.0,86.9,19.0,4.0,16.0,143,60,23.0,10.0,17,27.0,3,0,MID,0.2748091603053435,0.13740458015267176,0.6183206106870229,0.34351145038167935,37.99236641221374,0.48091603053435117,1.3053435114503817,0.2748091603053435,1.099236641221374,9.82442748091603,4.122137404580153,1.5801526717557253,0.6870229007633587,1.8549618320610688,1.16793893129771,0.20610687022900764,0.0,0.4444444444444444,0.4195804195804196,0.43478260869565216,0.7285036166518338,0.19118753434044194,-0.8356559843330184,-0.6214943962196434,-0.3951453953547153,0.8873676562087501,-0.04602169578767962,-0.3524576714519346,-0.3484578907315389,-0.236437772886863,-1.169270932861477,1.0,0.331325301204819,0.3445783132530118,u23
457199,J. Hansen,Jakob,Segadal Hansen,20.0,Norway,759,Viking,Midfielder,Sentral midt,25,20,1554,6.66,2,1,14.0,6.0,427,12.0,78.1,31.0,3.0,7.0,162,68,21.0,8.0,11,20.0,3,0,MID,0.11583011583011582,0.05791505791505791,0.8108108108108109,0.3474903474903475,24.729729729729733,0.694980694980695,1.7953667953667953,0.17374517374517376,0.40540540540540543,9.382239382239382,3.938223938223938,1.2162162162162162,0.4633204633204633,1.1583011583011582,0.6370656370656371,0.17374517374517376,0.0,0.14285714285714285,0.41975308641975306,0.38095238095238093,-0.3562345949292591,-0.5256933637278401,-0.48753570452318806,-0.609411731951645,0.25137601495451395,-0.8613779898150004,-0.20354495627459215,-0.4828588258776109,-0.6626138752841436,-0.6403089965316517,-0.7872491712965201,1.0,0.24956970740103288,0.26204819277108454,youth
16066,R. Çorlu,Rezan,Çorlu,28.0,Denmark,320,Kristiansund BK,Midfielder,Sentral midt,26,19,1470,6.7,4,1,18.0,6.0,621,12.0,79.1,18.0,1.0,12.0,128,53,46.0,18.0,11,14.0,3,0,MID,0.24489795918367346,0.061224489795918366,1.1020408163265305,0.3673469387755102,38.02040816326531,0.7346938775510204,1.1020408163265305,0.061224489795918366,0.7346938775510204,7.836734693877551,3.2448979591836733,2.8163265306122454,1.1020408163265305,0.8571428571428572,0.673469387755102,0.1836734693877551,0.0,0.2222222222222222,0.4140625,0.391304347826087,0.52441493994565,-0.4958470590569535,0.03915641249862718,-0.5491134836046819,-0.663376619227661,-0.031432965398150416,-0.7541091581089585,-0.9744514745912736,0.7186278870083149,0.5128334255362416,-0.7163766618045614,1.0,0.2667814113597248,0.258777969018933,senior
39161,D. Ulvestad,Dan Peter,Ulvestad,36.0,Norway,320,Kristiansund BK,Defender,Stopper,30,30,2684,7.02,1,0,7.0,4.0,1627,2.0,89.3,18.0,37.0,31.0,154,98,2.0,2.0,11,9.0,1,0,DEF,0.03353204172876304,0.0,0.2347242921013413,0.13412816691505217,54.55663189269747,0.06706408345752608,0.6035767511177348,1.2406855439642326,1.0394932935916543,5.163934426229508,3.2861400894187778,0.06706408345752608,0.06706408345752608,0.3017883755588674,0.36885245901639346,0.03353204172876304,0.0,0.14285714285714285,0.6363636363636364,1.0,-0.34738982340430324,-0.799283707826718,-0.822935610486007,-0.5852102321966516,-1.5538888003901785,0.162046650283621,-1.4806180251649963,-1.1210745838694178,-1.1148163328851588,-1.064240758909101,-1.2200226939582965,1.0,0.2534423407917381,0.2280981067125643,senior
57236,M. Mawa,Moses,Dramwi Mawa,29.0,Norway,2159,Ham-Kam,Attacker,Spiss,26,20,1685,6.78,4,0,36.0,14.0,187,16.0,72.1,7.0,1.5,2.0,121,37,27.0,9.0,15,27.0,3,0,ATT,0.21364985163204747,0.0,1.9228486646884273,0.7477744807121661,9.98813056379822,0.8545994065281899,0.37388724035608306,0.08848519599666389,0.10682492581602374,6.462908011869437,1.9762611275964392,1.4421364985163205,0.4807121661721068,1.4421364985163205,0.8011869436201781,0.1602373887240356,0.0,0.1111111111111111,0.30578512396694213,0.3333333333333333,-0.46272985234208247,-1.4015616487567495,0.35219392470868166,-0.4767388834403647,-1.1185786492082825,-0.6595051477954148,-1.201195041532219,-1.5139441290050704,-0.4093557987672562,-0.5733446255887664,-0.44861454458550254,1.0,0.5929432013769368,0.5692254733218592,senior
57449,A. Ndour,Alioune,Badou Ndour,28.0,Senegal,320,Kristiansund BK,Attacker,Spiss,24,9,975,6.7,3,0,24.0,15.0,184,8.0,67.2,13.0,1.5,2.0,147,58,34.0,13.0,15,18.0,2,0,ATT,0.27692307692307694,0.0,2.2153846153846155,1.3846153846153846,16.984615384615385,0.7384615384615385,1.2000000000000002,0.08848519599666389,0.18461538461538463,13.569230769230769,5.3538461538461535,3.1384615384615384,1.2000000000000002,1.6615384615384616,1.3846153846153846,0.18461538461538463,0.0,0.125,0.3945578231292517,0.38235294117647056,-0.140044214122502,-1.4015616487567495,0.891665659420554,1.2901477452906995,0.5658187709683821,-0.4497805272174994,0.9106364419666991,0.5617572984563272,0.9852386570504019,0.8523490964046143,-0.6502862705486158,1.0,0.5550774526678145,0.5384251290877801,senior
202850,I. Hoffmann,Ian Jakob,Hoffmann,24.0,USA,320,Kristiansund BK,Defender,Back,25,23,1967,6.94,0,2,6.0,2.0,988,29.0,85.5,36.0,10.0,15.0,153,83,23.0,13.0,23,18.0,6,0,DEF,0.0,0.09150991357397051,0.27452974072191155,0.09150991357397051,45.205897305541434,1.3268937468225726,1.6471784443314694,0.4575495678698525,0.6863243518047788,7.000508388408745,3.7976614133197764,1.052364006100661,0.5948144382308084,0.8235892221657347,1.052364006100661,0.27452974072191155,0.0,0.0,0.5424836601307189,0.5652173913043478,-0.6545863589900254,0.41795287566218575,-0.7109942128017734,-0.7932978119744412,-0.020619118069678685,-0.7765171311861194,-0.5947289012169534,-0.6848184958651796,0.11573764749040222,0.250949861203542,1.361563664857372,1.0,0.22074010327022375,0.22294750430292598,senior
266127,M. Olsen,Marius,Berntsen Olsen,24.0,Norway,320,Kristiansund BK,Defender,Stopper,27,26,2145,6.71,1,0,5.0,3.0,1568,6.0,89.3,32.0,13.0,22.0,139,85,9.0,6.0,14,13.0,3,2,DEF,0.04195804195804196,0.0,0.2097902097902098,0.1258741258741259,65.79020979020979,0.2517482517482518,1.3426573426573427,0.5454545454545454,0.9230769230769231,5.832167832167832,3.5664335664335662,0.3776223776223776,0.2517482517482518,0.5454545454545454,0.5874125874125874,0.1258741258741259,0.08391608391608392,0.2,0.6115107913669064,0.6666666666666666,-0.27019684779558334,-0.799283707826718,-0.893055559402734,-0.6255113541090613,-0.468024460414357,-0.14733556317620647,-1.1582892114225387,-0.8820234826503339,-0.7269560111284746,-0.6039949559032213,-0.841576191694598,1.0,0.12672117039586905,0.12798838209982774,senior
269347,R. Alte,Ruben,Kristensen Alte,25.0,Norway,320,Kristiansund BK,Midfielder,Sentral midt,15,15,1294,7.21,3,2,23.0,11.0,421,21.0,78.5,9.0,3.0,5.0,102,47,37.0,19.0,19,13.0,3,0,MID,0.20865533230293662,0.1391035548686244,1.599690880989181,0.7650695517774343,29.28129829984544,1.4605873261205564,0.6259659969088099,0.20865533230293662,0.34775888717156106,7.094281298299845,3.2689335394126737,2.573415765069552,1.3214837712519318,0.9041731066460588,1.3214837712519318,0.20865533230293662,0.0,0.13043478260869565,0.46078431372549017,0.5135135135135135,0.2771259818607545,0.20650983702741305,0.9391610862240029,0.65864551931708,-1.2914948612889066,-1.0066713876415039,-1.0185976868165174,-0.9574093978404501,0.5089432853534325,0.9090146014725736,0.5790594376012963,1.0,0.4862306368330463,0.4862306368330463,senior
310131,M. Rakneberg,Mikkel,Rakneberg,23.0,Norway,320,Kristiansund BK,Defender,Back,26,25,2064,6.89,0,2,10.0,3.0,1074,33.0,80.9,33.0,3.0,15.0,145,87,24.0,15.0,27,9.0,1,0,DEF,0.0,0.0872093023255814,0.436046511627907,0.1308139534883721,46.83139534883721,1.4389534883720931,1.4389534883720931,0.1308139534883721,0.6540697674418604,6.3226744186046515,3.7936046511627906,1.0465116279069768,0.6540697674418604,0.39244186046511625,1.177325581395349,0.0436046511627907,0.0,0.0,0.6,0.625,-0.6545863589900254,0.36074747420946124,-0.25677465966959595,-0.6013921870343015,-0.32654523351307896,-0.8622352708283761,-0.9216886393259756,-0.6882783461311928,0.10842853570078373,0.3986182662840869,1.59119145389033,1.0,0.200301204819277,0.20430722891566253,u23
313648,A. Sæther,Adrian,Sæther,24.0,Norway,320,Kristiansund BK,Goalkeeper,Goalkeeper,22,22,1955,6.75,0,0,,,676,2.0,51.0,1.0,,,9,6,1.0,1.0,1,1.0,1,0,GK,0.0,0.0,,,31.120204603580564,0.09207161125319692,0.04603580562659846,,,0.41432225063938616,0.2762148337595908,0.04603580562659846,0.04603580562659846,0.04603580562659846,0.04603580562659846,0.04603580562659846,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28829604130808967,0.29117900172117056,senior
392187,M. Ubandoma,Mustapha,Isah Ubandoma,21.0,Nigeria,320,Kristiansund BK,Midfielder,Spiss,29,20,1659,6.8,6,2,27.0,15.0,261,16.0,75.5,19.0,1.0,5.0,172,60,60.0,20.0,15,24.0,2,0,MID,0.325497287522604,0.10849909584086799,1.464737793851718,0.81374321880651,14.159132007233271,0.8679927667269439,1.030741410488246,0.054249547920433995,0.27124773960216997,9.330922242314648,3.25497287522604,3.25497287522604,1.0849909584086799,1.301989150090416,0.81374321880651,0.10849909584086799,0.0,0.2222222222222222,0.3488372093023256,0.3333333333333333,1.0743564216396861,-0.06949826385321146,0.6950971992038749,0.8064522007523596,-0.7574468275825783,-1.1995115615591596,-0.22182596208184796,-0.9673080026710512,1.0972746869236036,0.4820517002275493,-0.47849024281362,1.0,0.3098106712564541,0.32220309810671227,u23
406483,D. Tufekcic,David,Tufekcic,21.0,Norway,320,Kristiansund BK,Midfielder,Kant,29,26,2169,6.74,4,3,21.0,9.0,577,36.0,79.0,32.0,1.0,10.0,251,108,68.0,19.0,40,28.0,6,0,MID,0.16597510373443983,0.12448132780082988,0.8713692946058091,0.37344398340248963,23.941908713692946,1.4937759336099585,1.3278008298755186,0.04149377593360996,0.4149377593360996,10.4149377593361,4.481327800829876,2.821576763485477,0.7883817427385892,1.1618257261410787,1.6597510373443984,0.24896265560165975,0.0,0.19047619047619047,0.4302788844621514,0.27941176470588236,-0.014087712120640106,0.07463842835565858,-0.3780151351122957,-0.5305986687595564,-0.36551591109033177,-0.8373524608791998,0.16433924492091295,-0.09777897250957647,0.723159975103132,-0.05344504377900587,0.6382881306216117,1.0,0.2839931153184167,0.29535283993115335,u23
416083,S. Kilen,Sander,Hestetun Kilen,20.0,Norway,320,Kristiansund BK,Midfielder,Kant,30,24,2071,6.75,5,3,31.0,21.0,543,27.0,73.2,14.0,4.0,11.0,278,95,87.0,34.0,28,30.0,3,0,MID,0.21728633510381457,0.13037180106228874,1.3471752776436505,0.9126026074360213,23.597295992274262,1.1733462095605989,0.6084017382906808,0.17382906808305165,0.47802993722839204,12.081120231772092,4.128440366972478,3.780782230806374,1.4775470787059393,1.3037180106228874,1.2168034765813616,0.13037180106228874,0.0,0.16129032258064516,0.34172661870503596,0.39080459770114945,0.336016627312046,0.1277620054366597,0.48248431807443937,1.1066571997576735,-1.314668595324708,-0.6783337172829303,0.7578932017319239,-0.3479886481196853,1.551162043562372,1.190770489642511,0.06644630910607521,1.0,0.28829604130808967,0.3027108433734942,youth
432675,W. Igor,Wilfred George,Igor,20.0,Nigeria,320,Kristiansund BK,Midfielder,Sentral midt,24,24,2037,6.74,1,1,8.0,3.0,805,7.0,82.9,53.0,10.0,27.0,211,108,23.0,13.0,14,32.0,6,0,MID,0.04418262150220913,0.04418262150220913,0.353460972017673,0.1325478645066274,35.56701030927835,0.30927835051546393,2.341678939617084,0.4418262150220913,1.1929307805596465,9.322533136966127,4.771723122238586,1.01620029455081,0.5743740795287187,1.413843888070692,0.6185567010309279,0.2650957290132548,0.0,0.125,0.5118483412322274,0.5652173913043478,-0.8450963510057352,-0.6495401434188905,-1.3146570527749966,-1.262124729521863,0.9721631888758328,1.1235161744187392,-0.22481446229481605,0.10812158443042659,-0.8352709362643148,-0.43981337216163985,-1.475577109274693,1.0,0.2839931153184167,0.29819277108433756,youth
8699,A. Nouri,Amin Mimoun,Nouri,35.0,Norway,2143,KFUM Oslo,Defender,Back,25,11,1040,6.6,1,2,5.0,2.0,342,12.0,75.1,23.0,7.0,10.0,114,48,14.0,4.0,11,11.0,3,0,DEF,0.08653846153846154,0.17307692307692307,0.4326923076923077,0.17307692307692307,29.596153846153847,1.0384615384615385,1.9903846153846154,0.4891304347826087,0.8653846153846154,9.865384615384615,4.153846153846154,1.2115384615384617,0.34615384615384615,0.951923076923077,0.951923076923077,0.25961538461538464,0.0,0.2,0.42105263157894735,0.2857142857142857,0.1382170078485112,1.502932022675853,-0.26620739537992544,-0.3950393131724679,0.48362270166194027,-0.30065569997941494,0.787171715474649,-0.3810427699114431,0.3145327100005625,-0.36872964319351187,0.7705213388979726,1.0,0.08175559380378615,0.07358003442340753,senior
45834,Moussa Njie,Moussa,Jailani Gaucho Njie,30.0,Norway,2143,KFUM Oslo,Midfielder,Kant,20,15,1137,6.79,2,1,21.0,10.0,317,11.0,84.4,8.0,1.0,5.0,106,37,18.0,4.0,13,11.0,2,0,MID,0.158311345646438,0.079155672823219,1.662269129287599,0.79155672823219,25.092348284960423,0.8707124010554089,0.633245382585752,0.079155672823219,0.395778364116095,8.390501319261213,2.928759894459103,1.424802110817942,0.316622691292876,0.8707124010554089,1.029023746701847,0.158311345646438,0.0,0.09523809523809523,0.3490566037735849,0.2222222222222222,-0.06637869971469751,-0.33413363783883787,1.052334418132042,0.739078778024082,-1.281890667266885,-0.8856421705980602,-0.5568376244780701,-1.1986045473093772,-0.48255907152657607,-0.905156395478165,-0.47363675847205483,1.0,0.3055077452667816,0.2902323580034425,senior
57336,A. Aleesami,Ayoub,Aleesami,29.0,Norway,2143,KFUM Oslo,Defender,Stopper,24,20,1669,6.85,1,1,4.0,2.0,1027,5.0,86.9,32.0,5.0,20.0,146,85,9.0,3.0,15,20.0,3,0,DEF,0.05392450569203116,0.05392450569203116,0.21569802276812464,0.10784901138406232,55.380467345716,0.2696225284601558,1.725584182144997,0.2696225284601558,1.078490113840623,7.872977831036549,4.583582983822648,0.4853205512282804,0.16177351707609347,1.078490113840623,0.8088675853804673,0.16177351707609347,0.0,0.25,0.5821917808219178,0.3333333333333333,-0.16056868282940337,-0.08199660185827165,-0.8764415313004834,-0.7135206495495979,0.09457534883392275,0.265682612418296,-0.1738848698206556,-0.014537407266635246,-0.5924503513143489,-0.8282182577308095,-0.8049490267095349,1.0,0.18395008605851956,0.17659208261617879,senior
57352,D. Hickson,David,Hickson Gyedu,28.0,Norway,2143,KFUM Oslo,Defender,Kant,27,26,2026,6.84,5,1,17.0,10.0,527,16.0,75.7,32.0,1.0,7.0,202,95,62.0,28.0,22,22.0,3,0,DEF,0.22211253701875616,0.044422507403751234,0.7551826258637709,0.4442250740375123,23.4106614017769,0.7107601184600197,1.4215202369200395,0.044422507403751234,0.31095755182625867,8.973346495557749,4.220138203356367,2.7541954590325766,1.2438302073050347,0.9772951628825272,0.9772951628825272,0.1332675222112537,0.0,0.29411764705882354,0.47029702970297027,0.45161290322580644,1.3802495282559717,-0.20838924590108282,0.6407040503333473,0.9288667146755455,-0.3521583348423706,-1.7740728093370002,0.35688854432264566,-0.3245049310496052,2.2411772422849188,1.8683423348823274,0.09901030828707308,1.0,0.1798623063683302,0.17446643717728028,senior
94819,E. Ødegaard,Emil,Gundelach Ødegaard,26.0,Norway,2143,KFUM Oslo,Goalkeeper,Goalkeeper,29,29,2258,6.72,0,0,,,954,2.0,61.3,2.0,,,16,15,1.0,1.0,6,,0,0,GK,0.0,0.0,,,38.02480070859167,0.07971656333038087,0.07971656333038087,,,0.6377325066430469,0.5978742249778565,0.03985828166519043,0.03985828166519043,,0.23914968999114258,0.0,0.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27538726333907027,0.27263339070567955,senior
127385,S. Hestnes,Simen,Hestnes,29.0,Norway,2143,KFUM Oslo,Midfielder,Sentral midt,26,26,2261,7.05,4,3,18.0,13.0,1182,32.0,81.9,46.0,5.0,27.0,186,80,16.0,7.0,20,40.0,2,1,MID,0.15922158337019018,0.11941618752764264,0.7164971251658558,0.5174701459531181,47.049977885891195,1.2737726669615215,1.831048208757187,0.19902697921273774,1.0747456877487838,7.403803626713843,3.184431667403804,0.6368863334807607,0.2786377708978328,1.592215833701902,0.796107916850951,0.07961079168509509,0.039805395842547546,0.2222222222222222,0.43010752688172044,0.4375,-0.060168009218753336,0.02895816502447358,-0.6581028638669051,-0.09323632427563046,0.2984529569369641,0.8256401841069861,-0.9083347319536647,-1.0173242147345258,-1.162701038637154,-0.9737341743139996,0.24566828515362088,1.0,0.41738382099827864,0.40068846815834747,senior
264390,T. Haltvik,Teodor,Berg Haltvik,25.0,Norway,2143,KFUM Oslo,Midfielder,Sentral midt,26,9,942,6.68,1,1,18.0,7.0,243,7.0,75.5,14.0,1.0,5.0,144,57,43.0,18.0,17,13.0,2,0,MID,0.09554140127388534,0.09554140127388534,1.7197452229299361,0.6687898089171974,23.21656050955414,0.6687898089171974,1.3375796178343948,0.09554140127388534,0.4777070063694267,13.75796178343949,5.445859872611465,4.108280254777069,1.7197452229299361,1.2420382165605095,1.6242038216560508,0.19108280254777069,0.0,0.05555555555555555,0.3958333333333333,0.4186046511627907,-0.4946675815889194,-0.18635798896648526,1.1562804568824778,0.36627409652880427,-0.3526140837898846,-0.6791476384563093,1.355244304868999,0.5861083911122789,1.8338637696288806,1.6280337666562557,-0.8339896665426767,1.0,0.25817555938037834,0.25817555938037834,senior
356678,S. Sandal,Sverre,Hakami Sandal,22.0,Norway,2143,KFUM Oslo,Midfielder,Sentral midt,26,25,2095,7.04,3,3,15.0,7.0,1404,22.0,84.2,80.0,10.0,24.0,282,163,21.0,12.0,26,40.0,9,1,MID,0.1288782816229117,0.1288782816229117,0.6443914081145585,0.3007159904534606,60.31503579952267,0.9451073985680191,3.436754176610979,0.42959427207637235,1.0310262529832936,12.1145584725537,7.002386634844868,0.9021479713603819,0.5155131264916468,1.7183770883054894,1.116945107398568,0.3866348448687351,0.042959427207637235,0.2,0.5780141843971631,0.5714285714285714,-0.26720497424427336,0.11429261315898906,-0.7885067097751313,-0.7514508038333932,2.416971241582105,0.7154488764140462,0.7698051024109087,1.6897409347812973,-0.9337227932767845,-0.5460806323654943,-0.3408707642576682,1.0,0.4130808950086057,0.42547332185886383,u23
375606,M. Tønnessen,Mathias,Tønnessen,22.0,Norway,2143,KFUM Oslo,Defender,Stopper,29,28,2360,7.29,0,1,12.0,1.0,1958,11.0,89.4,70.0,15.0,43.0,297,194,6.0,2.0,15,26.0,6,0,DEF,0.0,0.03813559322033898,0.45762711864406774,0.03813559322033898,74.66949152542372,0.41949152542372886,2.669491525423729,0.5720338983050848,1.6398305084745763,11.326271186440676,7.398305084745762,0.22881355932203387,0.07627118644067796,0.9915254237288136,0.5720338983050848,0.22881355932203387,0.0,0.0,0.6531986531986532,0.3333333333333333,-0.6545863589900254,-0.2920158350041177,-0.1960853973705945,-1.0539028878273622,1.4813731298073973,1.7574722381246708,1.4918444110870084,2.386026548118825,-0.9128052936324729,-1.0412960173805907,-0.4978442097479109,1.0,0.36381239242685026,0.3747267641996558,u23
405795,D. Schneider,Daniel,Schneider,23.0,Norway,2143,KFUM Oslo,Defender,Stopper,20,10,920,6.64,0,0,1.0,4.0,627,1.0,86.7,21.0,5.0,11.0,96,51,7.0,4.0,1,9.0,1,0,DEF,0.0,0.0,0.09782608695652174,0.19827117224363738,61.33695652173913,0.09782608695652174,2.0543478260869565,0.4891304347826087,1.0760869565217392,9.391304347826086,4.989130434782608,0.6847826086956522,0.391304347826087,0.8804347826086957,0.09782608695652174,0.09782608695652174,0.0,0.0,0.53125,0.5714285714285714,-0.6545863589900254,-0.799283707826718,-1.2079225144259553,-0.27202605189536666,0.5775980683095028,0.25929610399752034,0.5584945363589563,0.3313378010367533,-0.34333957487996136,-0.25621145015843333,-1.1569865781148836,1.0,0.09810671256454358,0.10006884681583444,u23
2119,E. Patoulidis,Evangelos,Patoulidis,24.0,Belgium,332,Sandefjord,Midfielder,Kant,29,26,2162,7.13,5,5,36.0,21.0,673,36.0,83.1,41.0,4.0,13.0,252,109,60.0,26.0,31,42.0,5,0,MID,0.20814061054579094,0.20814061054579094,1.4986123959296949,0.8741905642923219,28.01572617946346,1.4986123959296949,1.7067530064754857,0.20224719101123598,0.5411655874190564,10.490286771507863,4.537465309898242,2.497687326549491,1.0823311748381128,1.7483811285846438,1.2904717853839038,0.20814061054579094,0.0,0.1388888888888889,0.43253968253968256,0.43333333333333335,0.2736139569888533,0.8291245550514471,0.7563597255363759,0.9900118559657739,0.13446175057717819,-0.5192054052663069,0.19118126556164397,-0.05797549245924512,0.44357324121582775,0.4772497407247636,0.6469193255920984,1.0,0.4518072289156625,0.4563253012048191,senior
47770,F. Ottosson,Karl Filip,Ottosson,29.0,Sweden,332,Sandefjord,Midfielder,Sentral midt,30,30,2691,7.28,1,2,7.0,4.0,2357,43.0,88.1,48.0,16.0,24.0,121,70,8.0,6.0,7,21.0,3,0,MID,0.033444816053511704,0.06688963210702341,0.23411371237458192,0.13377926421404682,78.82943143812709,1.4381270903010035,1.605351170568562,0.5351170568561873,0.802675585284281,4.046822742474917,2.3411371237458196,0.26755852842809363,0.20066889632107024,0.7023411371237458,0.23411371237458192,0.10033444816053512,0.0,0.14285714285714285,0.5785123966942148,0.75,-0.9183620315057882,-0.4447556423098559,-1.530497658659197,-1.2583853543035273,0.0006753365224694852,0.13990944363592603,-2.1042117260657167,-1.6152498815852883,-1.4815109255086747,-1.1144987772457957,0.5389766949630286,1.0,0.5163511187607572,0.4956970740103269,senior
